customer_id,name,city,email,phone_no,address,pin_code
CA-2016-000970,Daniel Christensen,Robertstad,richard86@example.net,(655)741-0015x4,"039 Kane Club, Hillville, AL 84597",215341
CA-2016-000971,Robert Davis,Williamsfurt,csmith@example.org,001-575-480-271,"110 Dennis Plains, East Amberview, NJ 16614",514593
CA-2016-000972,Stephen Ross,West Nicole,omay@example.net,(663)281-6849,"602 Brittney Prairie Suite 340, Timothyborough, VI 10911",759801
CA-2016-000973,Mia Harvey,Ramirezton,ydavis@example.com,+1-925-218-6365,"6558 Preston Cape, Nicholastown, HI 49408",703294
CA-2016-000974,Christina Cox,Montgomeryview,richard11@example.org,334-331-6552,"3851 Julia Knolls Apt. 877, Port Julie, MP 85498",881558
CA-2016-000975,Lisa Bauer,Lake Mary,brenda82@example.org,(762)605-6275x3,"543 Turner Port, New Jonathanstad, KY 21091",413804
CA-2016-000976,Daniel Rice,Marshallchester,jacksonstephanie@example.org,755-283-9453,"400 Katrina Isle Apt. 394, Port Maria, FM 04812",265439
CA-2016-000977,Anthony Chung,South Kelseyville,oball@example.net,(959)426-9806,"19508 Erica Common Suite 871, Bakertown, CO 97238",807694
CA-2016-000978,Antonio Wright,Sotobury,jesus49@example.net,533-921-6878,"05193 Madison Lake Suite 911, West Andrewchester, VA 30907",849584
CA-2016-000979,Brendan Patel,Dominiqueshire,bweaver@example.com,(931)884-4503x8,"347 Larry Square, Ashleyport, OH 70501",325468
CA-2016-000980,Eugene Gaines,Alexanderhaven,chunganthony@example.net,+1-436-222-1247,"6922 John Ports Suite 631, Lake Gabriel, GA 64059",450210
CA-2016-000981,Michael Bird,West Christine,gwilliams@example.net,392-844-8785x62,"USNV Sanders, FPO AA 83187",481754
CA-2016-000982,Peggy Riddle,North Madison,whiteashley@example.com,001-870-346-839,"351 Peterson Glen Suite 317, Port Reneechester, NV 89766",660674
CA-2016-000983,Tammy Gomez,Brennanshire,victoriaerickson@example.net,(839)205-3780x5,"5013 Jenkins Shoal, Corychester, MS 11128",920883
CA-2016-000984,Leslie Green,Lake Jessicaton,jennifer38@example.com,(923)204-1302x5,"2378 Glenn Turnpike, Jamesburgh, WA 90327",939693
CA-2016-000985,Brandon Donaldson,Port Charlesville,danielholmes@example.com,695.492.0306,"866 Kristy Port, Allenfurt, MD 22425",585939
CA-2016-000986,Patrick Harvey,Williamsport,joel99@example.com,869-288-0605x70,"614 Barrett Corners Suite 900, Port Travis, UT 29248",673221
CA-2016-000987,Ryan Castillo,Mooreberg,sdunn@example.org,+1-444-233-9978,"798 Tammy Valleys, East Tracyville, FL 05795",624812
CA-2016-000988,Eric Mcconnell,East Kariton,bbryan@example.org,439-808-8800x17,"03772 Henderson Lane Apt. 058, Michellefort, ND 74955",403652
CA-2016-000989,Victor Allison,East Richard,dbates@example.com,+1-724-261-2715,"2037 Haley Vista Apt. 782, Alexisfort, MI 58972",379561
CA-2016-000990,Alyssa Wood,Katherineport,michelle17@example.org,546.617.8740,"480 Kevin Knolls Suite 492, South Michael, AL 55022",180388
CA-2016-000991,Jonathan Torres,West Donnaberg,gina33@example.net,001-633-697-369,"31152 Mora Roads, East James, MI 10269",418727
CA-2016-000992,Tiffany Arroyo,West Donnahaven,adambanks@example.org,420-688-5405x91,"1253 Reed Lake Apt. 044, Randyport, VI 33957",365664
CA-2016-000993,Nicole Gray,Port Brendaville,jessica97@example.net,(545)315-1142x2,"141 Jones Inlet Suite 719, Ricardobury, AS 98918",366210
CA-2016-000994,Jennifer Jordan,Loganshire,ltapia@example.com,+1-362-777-2407,"9491 Johnson Alley, East Donna, KY 48831",522238
CA-2016-000995,Pamela Thompson,Murraychester,amandawilson@example.org,(289)890-8725x3,"06707 Allison Stream, South Pamela, SC 38826",898587
CA-2016-000996,David Wilkerson,New Laurie,sanchezsamantha@example.net,718-386-5841,"2668 Kayla Burg, East Jeffery, WY 55614",476443
CA-2016-000997,Douglas Gutierrez,Jenniferstad,adamlindsey@example.net,283-431-9591x20,"74993 Matthew Throughway Suite 118, West Christopherton, WY 56628",233587
CA-2016-000998,Diane Wolfe,West Samantha,taylorandrew@example.com,9956870790,"776 Michael Ridges, North Tony, RI 18926",487481
CA-2016-000999,Joanna Garrison,Brownburgh,melaniemiller@example.org,+1-830-501-6660,"8882 Bryan Points Suite 590, Taylorberg, MI 60918",965841
CA-2016-001000,Todd Gates,Lake Kristinland,evanskara@example.net,(631)972-2704x5,"62048 Perkins Keys, Christopherland, VI 51153",239680
